,urls
11179,"http://wyborcza.pl/7,75398,22043028,przeszlosc-wiceministra-obrony-michala-dworczyka-arsenal-w.html"
11180,"http://wyborcza.pl/7,101707,22043037,gypsy-z-naomi-watts-nowy-serial-netflixa-miala-byc-cyganka.html"
11181,"http://wyborcza.pl/7,113768,22042079,inne-brzmienia-2017-jedyny-taki-festiwal-mulatu-astatke.html"
11182,"http://krakow.wyborcza.pl/krakow/7,44425,22042971,wystawa-ku-czci-zbigniewa-wassermana-na-prokuratorskich-korytarzach.html"
11183,"http://wyborcza.pl/7,75399,22042943,protesty-przed-szczytem-g20-tysiace-antyglobalistow-na-ulicach.html"
11184,"http://wyborcza.pl/7,154903,22042752,mlodzi-polscy-dominatorzy.html"
11185,"http://wyborcza.pl/7,155287,22042925,o-gospodarce-na-kongresach-pis-i-po-same-hasla-bez-premierowych.html"
11186,"http://opole.wyborcza.pl/opole/7,35086,22042621,nowa-droga-rowerowa-a-na-srodku-slupki-to-dla-bezpieczenstwa.html"
11187,"http://warszawa.wyborcza.pl/warszawa/7,54420,22031034,wlascicielka-restauracji-tel-aviv-wegetarianie-tez-ratuja-ziemie.html"
11188,"http://wyborcza.pl/7,75399,22042568,legalizacja-marihuany-czy-europa-pojdzie-droga-usa.html"
11189,"http://wyborcza.pl/7,75399,22042425,kolejny-skandaliczny-tweet-trumpa-piesciami-oklada-glowe.html"
11190,"http://warszawa.wyborcza.pl/warszawa/7,54420,22042343,matura-2017-w-warszawie-w-ktorej-dzielnicy-byla-najwieksza.html"
11191,"http://wyborcza.pl/7,113768,22042350,open-er-festival-2017-otwarty-miedzynarodowy-pokojowy-moze.html"
11192,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22042154,prawica-zaklocila-piknik-teczowych-rodzin-wyzwiska-przeklenstwa.html"
11193,"http://poznan.wyborcza.pl/poznan/7,36001,22042095,mlodziez-wszechpolska-spotyka-sie-u-pallotynow-anarchisci-informuja.html"
11194,"http://wyborcza.pl/7,75400,22042144,zima-wcale-nie-nadchodzi-narzeka-jon-snow-felieton.html"
11195,"http://wyborcza.pl/7,75399,22041949,brazylijski-narkobandyta-nr-1-zlapany-po-30-latach-poszukiwan.html"
11196,"http://warszawa.wyborcza.pl/warszawa/7,54420,22042035,zmiany-w-veturilo-od-jutra-z-aplikacja-nextbike-nie-wypozyczysz.html"
11197,"http://wyborcza.pl/7,75398,22041827,piec-rzeczy-ktore-wiemy-po-radzie-krajowej-platformy-obywatelskiej.html"
11198,"http://wyborcza.pl/7,75399,22041765,przyjaciele-putina-kroja-syryjski-tort-miliardy-dolarow-poplyna.html"
11199,"http://wyborcza.pl/7,75400,22041289,satelita-w-puszce-po-coli-uczniowie-z-torunia-wywalczyli-trzecie.html"
11200,"http://krakow.wyborcza.pl/krakow/7,44425,22040824,przywiazal-psa-do-ogrodzenia-i-uciekl-policja-szuka-sprawcy.html"
11201,"http://krakow.wyborcza.pl/krakow/7,44425,22040947,roztargniony-zlodziej-podczas-kradziezy-zgubil-dokumenty-i-rozsypal.html"
11202,"http://wyborcza.pl/7,155287,22037167,gazprom-odwola-sie-od-przegranej-z-ukraina-w-arbitrazu-w-sztokholmie.html"
11203,"http://wyborcza.pl/7,75399,22041399,wloski-rzad-chce-przyspieszenia-integracji-europejskiej-i-ukarania.html"
11204,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22041231,mieli-doleciec-do-wroclawia-wyladowali-w-berlinie-ryanair.html"
11205,"http://szczecin.wyborcza.pl/szczecin/7,137466,22041386,katarzyna-boni-laureatka-nagrody-literackiej-gryfia-dla-najlepszej.html"
11206,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22041329,tchorzofretke-wyslal-w-paczce-przejechala-tak-350-km.html"
11207,"http://kielce.wyborcza.pl/kielce/7,47262,22040766,tragedia-w-chanczy-trzy-osoby-wpadly-do-wody-jedna-nie-zyje.html"
11208,"http://wyborcza.pl/56,140981,22040764,piata-edycja-rekolekcji-jezus-na-stadionie.html"
11209,"http://wyborcza.pl/7,75399,22040819,zamach-w-damaszku-8-osob-nie-zyje.html"
11210,"http://wroclaw.wyborcza.pl/wroclaw/7,142076,22023451,zycie-mija-a-mayday-graja-juz-w-teatrze-polskim-25-lat.html"
11211,"http://lodz.wyborcza.pl/lodz/7,44788,22033202,stefan-niesiolowski-jesli-po-nie-pozbedzie-sie-schetyny-to.html"
11212,"http://lublin.wyborcza.pl/lublin/7,48724,22032989,policjanci-ktorzy-uzyli-paralizatora-wobec-turysty-z-francji.html"
11213,"http://gorzow.wyborcza.pl/gorzow/7,36844,22040726,strazacy-dogaszaja-wieze-katedry-w-gorzowie-katedra-zostala.html"
11214,"http://wyborcza.pl/7,154903,22040465,polscy-siatkarze-w-finale-mistrzostw-swiata-juniorow.html"
11215,"http://wyborcza.pl/7,75400,22036177,noblisci-o-roli-nauki-w-xxi-wieku.html"
11216,"http://poznan.wyborcza.pl/poznan/7,36006,22038262,lech-poznan-zarobi-na-janie-bednarku-krocie-piec-obwodnicy.html"
11217,"http://krakow.wyborcza.pl/krakow/7,44425,22038915,mlodziez-wszechpolska-zaklocila-wernisaz-wystawy-o-uchodzcach.html"
11218,"http://trojmiasto.wyborcza.pl/trojmiasto/56,35612,22039118,szlakiem-pomorskich-latarni-morskich.html"
11219,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22040506,od-35-lat-mieszka-w-polsce-pochodzi-z-syrii-kocham-w-sobie.html"
11220,"http://gorzow.wyborcza.pl/gorzow/7,36844,22040567,nadal-trwa-gaszenie-katedry-w-gorzowie-jest-nadzieja.html"
11221,"http://wyborcza.pl/7,155287,22036193,czeska-szychta-polacy-fedruja-wegiel-w-kopalniach-przeznaczonych.html"
11222,"http://wyborcza.pl/7,154903,22040289,tour-de-france-michal-kwiatkowski-zrobil-wszystko-co-mogl.html"
11223,"http://warszawa.wyborcza.pl/warszawa/7,54420,22036923,powstancy-ten-apartamentowiec-budujecie-na-grobach.html"
11224,"http://gorzow.wyborcza.pl/gorzow/7,36844,22039912,pali-sie-katedra-w-centrum-gorzowa-trwa-akcja-strazy.html"
11225,"http://poznan.wyborcza.pl/poznan/7,36001,22039436,trzeci-dzien-ewakuacji-zwierzat-z-hodowli-pod-sremem-brakuje.html"
11226,"http://wyborcza.pl/7,75399,22039420,papiez-odsuwa-konserwatywnego-kardynala.html"
11227,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22038783,zamek-w-krasiczynie-nie-chce-zorganizowac-ukrainskiej-nocy.html"
11228,"http://wyborcza.pl/7,75400,22039347,juz-wiemy-dlaczego-masowo-gina-pszczoly.html"
11229,"http://wyborcza.pl/7,75399,22039236,europa-pozegnala-helmuta-kohla.html"
11230,"http://radom.wyborcza.pl/radom/7,48201,22038818,kod-po-ataku-w-radomiu-planujemy-ogolnopolska-manifestacje.html"
11231,"http://wyborcza.pl/7,75399,22038642,chinczycy-umowa-z-brytyjczykami-o-autonomii-hongkongu-juz-nas.html"
11232,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22035240,politechnika-rzeszowska-stawia-na-wspolprace-z-silami-zbrojnymi.html"
11233,"http://gliwice.wyborcza.pl/gliwice/7,95519,22037890,studenci-politechniki-slaskiej-zaprojektowali-drapacz-chmur.html"
11234,"http://torun.wyborcza.pl/torun/7,48723,22020657,przepadly-pamiatki-po-jencach-wojennych-wlasciciele-fortu-skazani.html"
11235,"http://lublin.wyborcza.pl/lublin/7,48724,22037881,opluta-muzulmanka-zawiadamia-niemiecka-policje-z-warszawy-i.html"
11236,"http://wyborcza.pl/7,75398,22037787,rozpoczal-sie-kongres-pis-kaczynski-witany-na-stojaco-aktualizujemy.html"
11237,"http://wyborcza.pl/7,75398,22037810,rada-krajowa-po-schetyna-o-pis-polityka-brutalnego-chamstwa.html"
11238,"http://szczecin.wyborcza.pl/szczecin/7,150424,22031559,stepka-na-pochylni-kiedys-budowalismy-socjalizm-teraz-promy.html"
11239,"http://poznan.wyborcza.pl/poznan/7,36001,22030673,poznanski-czerwiec-1956-znow-rocznica-i-znow-pogrozki-wobec.html"
11240,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22037604,klientom-gdanskich-klubow-ze-striptizem-podawano-psychotropy.html"
11241,"http://katowice.wyborcza.pl/katowice/7,35063,22037586,dekomunizacja-ulic-robert-lewandowski-zastapi-generala-ktory.html"
11242,"http://szczecin.wyborcza.pl/szczecin/7,34939,22037547,baltyckie-swiatlo-na-srodku-oceanu-aleksander-doba-z-naprawionym.html"
11243,"http://warszawa.wyborcza.pl/warszawa/7,54420,22037529,rekolekcje-ks-bashobory-na-stadionie-narodowym-o-co-modla.html"
11244,"http://wyborcza.biz/biznes/7,147582,22030826,jest-malo-miast-w-polsce-gdzie-mozna-kupic-mieszkanie-zadluzajac.html"
11245,"http://wyborcza.pl/7,75399,22034938,spotkanie-putina-z-trumpem-na-szczycie-g20-duzo-przykrych.html"
11246,"http://krakow.wyborcza.pl/krakow/7,44425,22036877,na-billboardzie-sugeruja-ze-aborcje-skutkuja-nowotworami.html"
11247,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22036939,podsluchy-amber-gold-wskazuja-ze-marcin-p-mogl-ukryc-majatek.html"
11248,"http://wyborcza.pl/7,75398,22036711,onr-przeprowadzil-sie-do-krakowa-jak-narodowcy-uciekli-spod.html"
11249,"http://wyborcza.pl/7,75400,22036198,jak-ochronic-swoj-mozg-na-starosc-wiecej-seksu-radza-naukowcy.html"
11250,"http://wyborcza.pl/7,75399,22035804,instrukcja-obslugi-trumpa.html"
11251,"http://wyborcza.pl/7,155290,22028852,konczmy-z-nonsensem-nie-wstydzmy-sie-picia-kranowki.html"
11252,"http://wyborcza.biz/biznes/7,147743,22024374,kranowianki-warszawkie-kranowki-i-domovity-samorzady-tworza.html"
11253,"http://wyborcza.pl/7,113768,22009731,algiers-na-dwoch-koncertach-w-polsce-ten-zespol-to-muzyczna.html"
11254,"http://wyborcza.pl/7,75399,22037033,syria-wciaz-krwawi-a-my-zobojetnielismy-na-koszmar-tej-wojny.html"
11255,"http://krakow.wyborcza.pl/krakow/7,35800,22037003,niespodzianka-w-krakowie-niemcy-z-pucharem-euro-u21.html"
11256,"http://wyborcza.pl/7,154903,22036953,wimbledon-agnieszka-radwanska-jerzy-janowicz-i-magda-linette.html"
11257,"http://wyborcza.pl/7,75399,22036921,strzelanina-w-nowym-jorku-byly-pracownik-szpitala-ranil-kilka.html"
11258,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22036168,mija-termin-skladania-uzupelnionych-ofert-na-zakup-slaska-kto.html"
11259,"http://wyborcza.pl/7,75399,22036734,simone-veil-nie-zyje-ikona-walki-o-prawa-kobiet-ocalala-z.html"
11260,"http://krakow.wyborcza.pl/krakow/7,44425,22036703,wystawil-toporek-sprzed-3-tys-lat-na-aukcje-internetowa.html"
11261,"http://wyborcza.pl/7,75399,22036682,brzezinski-i-scarborough-ujawniaja-bialy-dom-szantazowal-nas.html"
11262,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22033637,prokuratura-wnosi-akt-oskarzenia-w-sprawie-morderstwa-w-hotelu.html"
11263,"http://krakow.wyborcza.pl/krakow/7,44425,22036128,odznaczeni-posmiertnie-medalami-sprawiedliwy-wsrod-narodow.html"
11264,"http://wyborcza.pl/7,75399,22036258,niemcy-ida-na-wojne-z-fake-news-i-mowa-nienawisci-w-internecie.html"
11265,"http://wyborcza.pl/7,75398,22036283,matury-2017-ela-podpowie-na-jakie-isc-studia.html"
11266,"http://katowice.wyborcza.pl/katowice/7,35063,22036131,chcieli-odwolac-zakochanego-burmistrza-teraz-maja-klopoty.html"
11267,"http://wyborcza.pl/7,75398,22036197,nie-bedzie-sledztwa-w-sprawie-marii-szonert-biniendy-i-zniewazenia.html"
11268,"http://bialystok.wyborcza.pl/bialystok/7,35241,22036114,bialostoczanie-bronia-puszczy-bialowieskiej-przed-siedziba-lasow.html"
11269,"http://krakow.wyborcza.pl/krakow/7,44425,22035966,stop-wycince-drzew-w-puszczach-protest-pod-wawelem.html"
11270,"http://wyborcza.pl/7,75398,22035984,pis-nie-odpuszcza-organizacjom-pozarzadowym-rzad-przyjal-projekt.html"
11271,"http://wyborcza.pl/7,155287,22035417,mercedes-chwali-sie-kontraktem-na-autobusy-dla-warszawy.html"
11272,"http://wyborcza.pl/7,75398,22035802,szyszko-o-aferze-z-koperta-jestem-z-tego-dumny-chce-powiedziec.html"
11273,"http://szczecin.wyborcza.pl/szczecin/7,34939,22034891,proces-pyrzyckich-rolnikow-to-obroncy-polskiej-ziemi-czy.html"
11274,"http://warszawa.wyborcza.pl/warszawa/7,54420,22035156,ursynow-farmaceuci-odmowili-pigulki-dzien-po-z-powodu-klauzuli.html"
11275,"http://wyborcza.pl/7,75399,22035232,koniec-miodowego-miesiaca-trumpa-w-stosunkach-z-chinami.html"
11276,"http://warszawa.wyborcza.pl/warszawa/7,54420,22035159,lazienki-krolewskie-zamkniete-do-odwolania-z-powodow-atmosferycznych.html"
11277,"http://wyborcza.pl/7,75399,22034756,szkoleni-rzekomo-w-polsce-bojownicy-szykujacy-bialoruski-majdan.html"
11278,"http://wyborcza.pl/7,155287,22034362,wiceprezesem-orlenu-menedzer-z-kregu-ministra-energii-krzysztofa.html"
11279,"http://katowice.wyborcza.pl/katowice/7,35063,22034492,zastepca-oficjala-sadu-biskupiego-prowadzil-po-narkotykach.html"
11280,"http://poznan.wyborcza.pl/poznan/7,36001,22034370,dramatyczne-warunki-zwierzat-w-hodowli-pod-sremem-trwa-ewakuacja.html"
11281,"http://wyborcza.pl/7,75398,22034439,pustki-w-obronie-terytorialnej-macierewicza-gdzie-sa-ci-chetni.html"
11282,"http://lodz.wyborcza.pl/lodz/7,44788,22026031,cezary-tomczyk-z-po-antoni-macierewicz-w-wielu-kwestiach-klamie.html"
11283,"http://wyborcza.pl/7,75399,22034317,merkel-godzi-sie-na-slub-dla-wszystkich.html"
11284,"http://warszawa.wyborcza.pl/warszawa/7,54420,22034025,pawel-rabiej-podkreca-tempo-swojej-kampanii-wyborczej.html"
11285,"http://wyborcza.pl/7,155287,22034165,deficyt-budzetowy-francji-znowu-powyzej-dozwolonego-limitu.html"
11286,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22033955,michalczewski-oskarzony-o-naruszenie-nietykalnosci-cielesnej.html"
11287,"http://wyborcza.pl/7,75399,22033999,estonia-przejmuje-prezydencje-w-radzie-ue-chce-radykalnie-przyspieszyc.html"
11288,"http://wyborcza.pl/7,155287,22033987,porazka-rzadu-szydlo-bruksela-wyrzuca-podatek-handlowy-do-kosza.html"
11289,"http://poznan.wyborcza.pl/poznan/7,36001,22033166,nacjonalista-jacek-miedlar-mial-miec-spotkanie-w-galerii-sztuki.html"
11290,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22033810,cba-zatrzymalo-dwie-osoby-za-korupcje-w-zbrojeniowce.html"
11291,"http://lublin.wyborcza.pl/lublin/7,48724,22033730,po-rasistowskim-ataku-polscy-uczniowie-pisza-do-muzulmanow-z.html"
11292,"http://wyborcza.pl/7,75399,22033438,trump-na-twitterze-rzuca-blotem-mika-brzezinski-odpowiada-aluzja.html"
11293,"http://wyborcza.pl/7,75399,22033280,lecacych-do-usa-czekaja-ostrzejsze-kontrole.html"
11294,"http://warszawa.wyborcza.pl/warszawa/7,54420,22032662,reprywatyzacja-kim-jest-marcin-bajko-ktory-zeznal-ze-wg-gronkiewicz-waltz.html"
11295,"http://lodz.wyborcza.pl/lodz/7,35136,22033107,skok-stulecia-koniec-procesu-wnosze-o-9-lat-wiezienia.html"
11296,"http://wyborcza.pl/7,75400,22032703,one-sa-przyszloscia-polskiej-nauki-wreczono-granty-naukowej.html"
11297,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22030957,komisja-sledcza-do-spraw-malzenskiej-sypialni-zbada-gdzie.html"
11298,"http://wyborcza.pl/7,75398,22032593,polski-fritzl-nie-byl-sam-prokuratura-wraca-do-sledztwa-ws.html"
11299,"http://krakow.wyborcza.pl/krakow/7,44425,22032501,lech-walesa-do-ngo-sow-jestescie-straznikami-unesco.html"
11300,"http://wyborcza.pl/7,75399,22032304,niemcy-legalizuja-malzenstwa-homoseksualne.html"
11301,"http://bialystok.wyborcza.pl/bialystok/7,35241,22032123,migracje-prezydenci-chca-wspolpracowac-przeciw-wykluczeniu.html"
11302,"http://wyborcza.pl/7,75398,22032126,wyniki-matur-2017-najgorzej-poszlo-z-matematyki.html"
11303,"http://wyborcza.pl/7,75399,22032004,trump-spotka-sie-z-putinem-w-hamburgu-wiemy-tez-co-powie-w.html"
11304,"http://wyborcza.pl/7,75398,22031000,lesnik-puszcza-z-torbami-lasy-panstwowe-strasza-10-tys-zl.html"
11305,"http://wyborcza.pl/7,75398,22030934,kosciol-gotowy-na-przyjecie-uchodzcow-co-zrobi-rzad.html"
11306,"http://kielce.wyborcza.pl/kielce/7,47262,22030775,umierajaca-kobieta-wzywala-pomocy-pogotowie-odjechalo-bo.html"
11307,"http://wyborcza.pl/7,75398,22030680,pis-to-dzis-pieniadze-i-spokoj-partia-organizuje-w-sobote.html"
11308,"http://wyborcza.pl/7,75400,22031375,czy-115-lat-to-maksymalna-dlugosc-ludzkiego-zycia-absolutnie.html"
11309,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,22030939,malinowska-kontra-kaczynski-pozwala-prezesa-pis-za-gorszy.html"
11310,"http://wyborcza.pl/7,155287,22030100,pis-nagle-zamraza-prace-nad-ustawa-uszczelniajaca-abonament.html"
11311,"http://wyborcza.biz/biznes/7,147758,22028744,jak-nie-zepsuc-programu-mieszkanie-plus.html"
11312,"http://wyborcza.biz/biznes/7,147880,22029917,list-z-zus-do-19-mln-polakow-a-w-nim-nieprawdziwe-wyliczenia.html"
11313,"http://wyborcza.pl/7,75399,22031547,trump-i-putin-po-raz-pierwszy-spotkaja-sie-na-szczycie-g20-w.html"
11314,"http://wyborcza.pl/7,101707,22030687,oscary-troche-mniej-biale-amerykanska-akademia-filmowa-ma-przyjac.html"
11315,"http://wyborcza.pl/7,154903,22031527,puchar-konfederacji-niemcy-rozbily-w-polfinale-meksyk-4-1.html"
11316,"http://wyborcza.pl/7,75399,22031273,trump-obraza-na-twitterze-w-waszyngtonie-oburzenie.html"
11317,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22031247,prezes-gdanskiego-lotniska-o-zeznaniach-szefa-amber-gold-klamstwa.html"
11318,"http://wyborcza.pl/7,113768,22030241,najlepsza-nowa-muzyka-na-lato-pop-rock-folk-hip-hop-i-nie.html"
11319,"http://bialystok.wyborcza.pl/bialystok/7,35239,22030971,liga-europy-skromna-wygrana-jagiellonii-z-dinamo-batumi.html"
11320,"http://wyborcza.pl/7,154903,22030830,lekkoatleci-znow-rzucaja-daleko-ile-medali-zdobeda-polacy-na.html"
11321,"http://wyborcza.pl/7,75398,22030912,rpo-reforma-sadow-autorstwa-pis-narazi-interesy-zwyklych-ludzi.html"
11322,"http://wyborcza.pl/7,75399,22030824,nowy-rzad-theresy-may-zdal-pierwszy-powazny-test-w-parlamencie.html"
11323,"http://wyborcza.pl/7,75398,22030764,juliusz-braun-tvp-stracila-ponad-milion-zlotych-ale-jackowi.html"
11324,"http://wyborcza.pl/7,154903,22030663,agnieszka-radwanska-bez-przelamania-przed-wimbledonem.html"
11325,"http://wyborcza.pl/7,155287,22030320,wojna-na-sankcje-rosji-z-ue.html"
11326,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22030477,afera-w-sieniawie-znamy-szczegoly-sprawy.html"
11327,"http://wyborcza.pl/7,155287,22029279,wyplaty-z-publicznej-kasy-na-prywatne-autostrady-coraz.html"
11328,"http://kielce.wyborcza.pl/kielce/7,47262,22030189,kulisy-dymisji-jaroslawa-machnickiego-poszlo-o-stowarzyszenie.html"
11329,"http://wyborcza.pl/7,75398,22030239,biografia-anny-przybylskiej-pierwsza-autoryzowana-przez-rodzine.html"
11330,"http://bialystok.wyborcza.pl/bialystok/7,35241,22029156,ekolodzy-nie-odpuszczaja-szosta-blokada-wycinki-puszczy-bialowieskiej.html"
11331,"http://wyborcza.pl/7,75398,22030143,aborcja-znow-w-sejmie-nowy-projekt-ustawy-zaostrzajacej-przepisy.html"
11332,"http://warszawa.wyborcza.pl/warszawa/7,54420,22030219,komisja-weryfikacyjna-ukarala-hanne-gronkiewicz-waltz-dwiema.html"
11333,"http://wyborcza.pl/7,75400,22024815,nietoperze-sa-grozniejsze-niz-sadzilismy.html"
11334,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22029721,oblal-kontrolera-zraca-substancja.html"
11335,"http://kielce.wyborcza.pl/kielce/7,47262,22029830,pala-sie-dwa-hektary-lasu-pod-kielcami-susza-zrobila-swoje.html"
11336,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22029683,na-politechnice-rzeszowskiej-beda-sie-szkolic-zolnierze-obrony.html"
11337,"http://wyborcza.pl/7,75399,22029594,czeczenski-oficer-zaur-dadajew-byl-zabojca-borysa-niemcowa.html"
11338,"http://wyborcza.pl/7,75398,22029722,zbigniew-brzezinski-posmiertnie-wyrozniony-nagroda-wolnosci.html"
11339,"http://czestochowa.wyborcza.pl/czestochowa/7,89625,22029676,sprawca-rasistowskiego-ataku-w-centrum-czestochowy-trafil-do.html"
11340,"http://wyborcza.pl/7,155287,22028414,otwarto-wschodnia-obwodnice-krakowa-na-trasie-s7.html"
11341,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22029124,szlaban-nie-chcial-sie-zlamac-ten-wandal-nie-odpuszczal-wideo.html"
11342,"http://torun.wyborcza.pl/torun/7,48723,22028937,scheuring-wielgus-pis-prowadzi-program-radny-plus.html"
11343,"http://szczecin.wyborcza.pl/szczecin/7,34939,22028830,byle-radio-szczecin-przejmie-kurier-szczecinski-naczelny.html"
11344,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,22028023,wyludzili-z-amerykanskiego-banku-blisko-340-tys-zl-wsrod-zatrzymanych.html"
11345,"http://katowice.wyborcza.pl/katowice/7,35063,22028374,mamy-metropolie-beata-szydlo-podpisala-rozporzadzenie.html"
11346,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,22028345,bomber-z-wroclawia-nie-bedzie-nowych-bieglych.html"
11347,"http://kielce.wyborcza.pl/kielce/7,47262,22028071,policja-znalazla-w-mieszkaniu-ciala-dwoch-osob-ustala-co-bylo.html"
11348,"http://wyborcza.pl/7,75398,22028474,czeczenskiego-uchodzce-31-razy-cofano-z-granicy-skarzy-polske.html"
11349,"http://wyborcza.pl/7,155287,22027284,fbi-wzielo-pod-lupe-kaspersky-lab.html"
11350,"http://wyborcza.pl/7,155287,22027465,nowela-prawa-wodnego-znowu-opozniona-ke-moze-zazadac-kar-i.html"
11351,"http://wyborcza.pl/7,75399,22028150,nie-ma-komu-budowac-muru-trumpa.html"
11352,"http://wyborcza.biz/biznes/7,147584,22028116,pis-wzmacnia-spoleczna-kontrole-nad-firmami-ujawnia-ile.html"
11353,"http://wyborcza.pl/7,75398,22027861,byly-prymas-o-miesiecznicach-poslugiwanie-sie-religijnymi-symbolami.html"
11354,"http://warszawa.wyborcza.pl/warszawa/7,54420,22027772,gwaltowna-ulewa-nad-warszawa-spadl-grad-wielkosci-zwiru-moze.html"
11355,"http://poznan.wyborcza.pl/poznan/7,36001,22027801,imam-z-poznania-znow-dostaje-pogrozki-boje-sie-o-swoja-rodzine.html"
11356,"http://kielce.wyborcza.pl/kielce/7,47262,22026289,kolejne-zatrzymania-cba-mieli-wyludzic-miliony-unijnych-dotacji.html"
11357,"http://wyborcza.pl/7,75400,22023526,co-zrobimy-kiedy-znajdziemy-obcych-opowiada-sara-seager-indiana.html"
11358,"http://wyborcza.pl/7,154903,22027497,agnieszka-radwanska-przegrala-z-deszczem-i-rywalka-w-eastbourne.html"
11359,"http://kielce.wyborcza.pl/kielce/7,47262,22026885,prezydent-kielc-z-absolutorium-ale-tlumaczyl-sie-ze-stolicy.html"
11360,"http://krakow.wyborcza.pl/krakow/7,44425,22027204,nawalnica-nad-tarnowem-130-interwencji-zerwane-dachy-brak.html"
11361,"http://wyborcza.pl/7,75399,22026819,skarbnik-watykanu-oskarzony-o-pedofilie-w-australii.html"
