,urls
11516,"http://wyborcza.pl/7,75399,23939954,korea-polnocna-zamknie-kluczowa-baze-rakietowa-a-kim-dzong.html"
11517,"http://wyborcza.pl/7,75398,23939723,andrzej-duda-na-stojaco-przed-donaldem-trumpem-tak-nisko-nigdy.html"
11518,"http://wyborcza.pl/7,75398,23939469,liderzy-europy-w-wyborczej.html"
11519,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,23939697,wybory-samorzadowe-2018-byla-dzialaczka-lewicy-chcieli-zamknac.html"
11520,"http://wyborcza.pl/7,75398,23939644,morawiecki-poprosil-gersdorf-o-spotkanie-rozmawiali-pol-godziny.html"
11521,"http://wyborcza.pl/7,155287,23939498,trump-nie-nalozy-sankcji-na-nord-stream-2-zimny-prysznic-dla.html"
11522,"http://wyborcza.pl/7,75400,23939526,zostawmy-w-spokoju-jedna-trzecia-ziemi-co-najmniej.html"
11523,"http://poznan.wyborcza.pl/poznan/7,36001,23939518,agresywny-homofob-skazany-na-11-miesiecy-bezwzglednego-wiezienia.html"
11524,"http://radom.wyborcza.pl/radom/7,48201,23938822,ulica-czynu-chlopskiego-zmieni-sie-na-czynu-chlopskiego.html"
11525,"http://krakow.wyborcza.pl/krakow/7,35800,23936351,powrot-z-tamtego-swiata-dawid-janczyk-probuje-zerwac-z-przeszloscia.html"
11526,"http://wyborcza.pl/7,75399,23939338,w-korei-poludniowej-studenci-tuczyli-sie-by-uniknac-sluzby.html"
11527,"http://wyborcza.pl/7,155287,23939116,bmw-zamknie-na-miesiac-fabryke-mini-w-wielkiej-brytanii-brexit.html"
11528,"http://krakow.wyborcza.pl/krakow/7,44425,23939271,nagabywal-dziewczynki-przed-krakowska-szkola-szuka-go-policja.html"
11529,"http://wyborcza.pl/7,75399,23937368,110-dni-wloskiego-rzadu-propaganda-i-stagnacja.html"
11530,"http://lodz.wyborcza.pl/lodz/7,35136,23926102,dorota-dla-dzieci-zrobilaby-wszystko-rodzina-potrzebuje-pomocy.html"
11531,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23936032,sad-nie-bedzie-procesu-za-macie-krew-na-rekach-na-biurze.html"
11532,"http://warszawa.wyborcza.pl/warszawa/7,54420,23938777,konserwator-zabytkow-interweniuje-w-sprawie-koszulki-konstytucja.html"
11533,"http://katowice.wyborcza.pl/katowice/7,35063,23937014,policjanci-falszywie-oskarzyli-kierowce-o-agresje-prokuratura.html"
11534,"http://krakow.wyborcza.pl/krakow/7,44425,23938743,dziekani-wydzialow-prawa-polskich-uniwersytetow-krytycznie.html"
11535,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23937212,odstrzal-dzikow-w-sopocie-lesniczy-prosimy-o-wyrozumialosc.html"
11536,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23937206,rozpoczeto-budowe-kolejnego-niszczyciela-min.html"
11537,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23938140,czy-grozi-nam-kryzys-jaka-jest-przyszlosc-budownictwa-mieszkaniowego.html"
11538,"http://warszawa.wyborcza.pl/warszawa/7,54420,23937424,to-takimi-lekcjami-o-konstytucji-interesuje-sie-prokuratura.html"
11539,"http://wyborcza.pl/7,155287,23935904,uczelnie-ktora-nie-placa-skladek-zus-za-pracownikow-beda-mogly.html"
11540,"http://wyborcza.pl/TylkoZdrowie/7,157387,23937450,pogoda-w-srode-19-wrzesnia-2018-r-bedzie-goraco.html"
11541,"http://wyborcza.pl/7,75398,23937397,sld-chce-pokazac-ze-jest-numerem-1-psl-walczy-o-zycie-a-zwykly.html"
11542,"http://wyborcza.pl/7,75399,23937458,premier-may-o-brexicie-wciaz-jestesmy-czescia-europejskiej.html"
11543,"http://wyborcza.pl/7,155287,23937672,witold-modzelewski-czlowiek-orkiestra-kim-jest-doradca-podatkowy.html"
11544,"http://wyborcza.pl/7,75400,23936782,smog-dociera-do-lozyska-mamy-na-to-pierwsze-dowody.html"
11545,"http://wyborcza.pl/7,155287,23935560,rekordowe-zarobki-polakow-za-granica-srednia-7-7-tys-zl-brutto.html"
11546,"http://wyborcza.pl/7,75399,23936576,ujawniamy-kulisy-negocjacji-rzadu-pis-z-komisja-europejska.html"
11547,"http://wyborcza.pl/7,154903,23938573,liga-mistrzow-psg-znow-oberwalo.html"
11548,"http://wyborcza.pl/7,154903,23938250,mistrzostwa-swiata-w-siatkowce-2018-polska-bez-strat-w-drugiej.html"
11549,"http://wyborcza.pl/7,75398,23938280,prezydent-duda-w-usa-marzy-o-ford-trump.html"
11550,"http://wyborcza.pl/7,75398,23937674,sondaz-pis-dwie-dlugosci-przed-po-w-sejmie-cztery-partie.html"
11551,"http://wyborcza.pl/7,155287,23937359,na-drogi-lokalne-zrzuca-sie-panstwowe-spolki-i-lasy-panstwowe.html"
11552,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23937986,pielegniarki-w-przemyslu-gloduja-juz-16-dni-negocjacje-przerwane.html"
11553,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23937705,wroclawska-policja-szuka-nozownika-podaje-jego-wizerunek.html"
11554,"http://warszawa.wyborcza.pl/warszawa/7,54420,23937748,intelektualne-solo-przy-rondzie-onz-matczak-zaprosil-slowinskiego.html"
11555,"http://wyborcza.pl/7,155287,23937709,orban-z-putinem-szykuja-gazpromowi-szlak-do-europy-srodkowej.html"
11556,"http://wyborcza.pl/7,75398,23937483,w-tvp-kurskiego-duda-nisko-coraz-nizej-polityka-telewizyjna.html"
11557,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23937721,rzad-pis-wyprowadza-nas-z-ue-thun-latwo-to-zrobic.html"
11558,"http://wyborcza.pl/7,154903,23937757,koszykarz-nie-pekl.html"
11559,"http://wyborcza.pl/7,75399,23937682,timmermans-w-polsce-coraz-gorzej.html"
11560,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35611,23934358,festiwal-polskich-filmow-fabularnych-bajon-wraca-do-wysokiej.html"
11561,"http://wyborcza.pl/7,154903,23937606,jerzy-brzeczek-reprezentacja-takze-dla-rezerwowych.html"
11562,"http://wyborcza.pl/7,75398,23937451,prezes-gersdorf-pisze-do-sedziow-ze-stowarzyszen-panstw-nordyckich.html"
11563,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23936680,prezes-fabryki-jelcz-odwolany-ze-stanowiska-powodem-decyzja.html"
11564,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,23936758,policja-w-czestochowie-neka-za-koszulki-z-napisem-konstytucja.html"
11565,"http://wyborcza.pl/7,75398,23937416,sld-chce-akcji-izolacja-wobec-pis-ale-koalicja-obywatelska.html"
11566,"http://krakow.wyborcza.pl/krakow/7,44425,23937221,wiceprzewodniczacy-rady-ts-wisla-krakow-odchodzi-z-klubu.html"
11567,"http://wyborcza.pl/7,75398,23937297,wojciech-czuchnowski-odpowiadam-poslowi-kosztowniakowi.html"
11568,"http://lublin.wyborcza.pl/lublin/7,48724,23936922,po-pijanemu-bez-pasow-z-odlaczonymi-poduszkami-26-latka-osierocila.html"
11569,"http://wyborcza.pl/7,155287,23936797,pierwszy-swiadek-przed-komisja-vat-zeznawal-prof-witold-modzelewski.html"
11570,"http://krakow.wyborcza.pl/krakow/7,44425,23936743,wybory-2018-vala-tomasz-foltyn-wycofuje-sie-ze-startu-na-prezydenta.html"
11571,"http://wyborcza.pl/7,75399,23936886,niemieccy-lekarze-czlonek-grupy-pussy-riot-otruty.html"
11572,"http://wyborcza.pl/7,75398,23936740,krzysztof-lapinski-zalozyl-agencje-pr.html"
11573,"http://szczecin.wyborcza.pl/szczecin/7,34939,23936573,poszlo-zawiadomienie-w-sprawie-falszerstw-popelnianych-przez.html"
11574,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23911599,ponad-6-mln-zl-odszkodowan-za-zaklocone-loty-podczas-wakacji.html"
11575,"http://wyborcza.pl/7,75398,23936718,po-zawieszeniu-w-prawach-czlonka-encj-krajowa-rada-sadownictwa.html"
11576,"http://wyborcza.pl/7,75400,23936525,czeste-mycie-niszczy-zycie.html"
11577,"http://poznan.wyborcza.pl/poznan/7,36001,23936534,wizz-air-zamyka-baze-na-lotnisku-poznan-lawica-wiele-polaczen.html"
11578,"http://wyborcza.pl/7,75399,23936702,sedzia-sledczy-zazadal-aresztowania-bylej-prezydent-argentyny.html"
11579,"http://krakow.wyborcza.pl/krakow/7,44425,23936443,wybory-2018-jacek-majchrowski-krytykuje-gibale-i-kordon-sanitarny.html"
11580,"http://wyborcza.pl/7,75399,23936444,putin-w-syrii-gra-na-czas.html"
11581,"http://warszawa.wyborcza.pl/warszawa/7,54420,23936079,kradziez-gesiarki-z-palacu-prezydenckiego-czy-kelner-wyniosl.html"
11582,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23936254,posel-pis-przegral-apelacje-w-trybie-wyborczym-musi-przeprosic.html"
11583,"http://wyborcza.pl/7,75399,23936263,trzecie-spotkanie-przywodcow-obydwu-korei-prezydent-moon-jae.html"
11584,"http://krakow.wyborcza.pl/krakow/7,44425,23936097,radny-wantuch-zapowiada-krakow-bez-przestepstw-zainstaluje.html"
11585,"http://poznan.wyborcza.pl/poznan/7,36001,23935449,pedofil-nie-jest-juz-ksiedzem-chrystusowcy-wykluczyli-go-tez.html"
11586,"http://wyborcza.pl/7,155287,23936117,bruksela-podejrzewa-spalinowy-spisek-niemieckich-koncernow.html"
11587,"http://krakow.wyborcza.pl/krakow/7,44425,23936106,gibala-proponuje-majchrowskiemu-kordon-sanitarny-wobec-pis.html"
11588,"http://wyborcza.pl/7,75399,23935461,gwiazda-porno-stormy-daniels-napisala-ksiazke-o-trumpie-opisuje.html"
11589,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23935438,gdansk-wygral-spor-z-wojewoda-o-uchwale-krajobrazowa-sad-odrzucil.html"
11590,"http://warszawa.wyborcza.pl/warszawa/7,54420,23935358,wybory-samorzadowe-patryk-jaki-w-teledysku-do-hiphopowej-piosenki.html"
11591,"http://krakow.wyborcza.pl/krakow/7,44425,23935431,wypadek-beaty-szydlo-znamy-termin-pierwszej-rozprawy.html"
11592,"http://wyborcza.pl/7,75399,23935497,macron-kaja-sie-za-francuskie-zbrodnie-podczas-wojny-w-algierii.html"
11593,"http://wyborcza.pl/7,75399,23935493,new-york-times-polski-prezydent-ma-w-trumpie-sojusznika.html"
11594,"http://poznan.wyborcza.pl/poznan/7,36001,23935224,wlodzimierz-nowak-nie-wystartuje-na-prezydenta-poznania-dopiero.html"
11595,"http://wyborcza.pl/7,75399,23935350,human-rights-watch-trump-dudy-nie-upomni-niech-zrobi-to-kongres.html"
11596,"http://wyborcza.pl/7,75398,23935232,pedofilia-w-kosciele-organizacje-zapraszaja-na-demonstracje.html"
11597,"http://wyborcza.pl/7,155287,23934793,jaguar-land-rover-wprowadza-trzydniowy-tydzien-pracy-pensja.html"
11598,"http://wyborcza.pl/7,155287,23935095,trump-rozpala-wojne-celna-z-chinami-oglosil-karne-cla-na-towary.html"
11599,"http://poznan.wyborcza.pl/poznan/7,36001,23934354,lotnisko-lawica-traci-polaczenie-lot-kasuje-trase-pierwszy.html"
11600,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23934875,sa-zarzuty-dla-pijanej-matki-ktora-porzucila-dziecko-w-lesie.html"
11601,"http://wyborcza.biz/biznes/7,147758,23934968,smart-cities-na-polskim-kongresie-przedsiebiorczosci.html"
11602,"http://wyborcza.pl/7,75399,23934873,chiny-probuja-zrujnowac-palau-to-dobra-wiadomosc-dla-srodowiska.html"
11603,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23934704,jaka-bedzie-polska-samorzadowa-konferencja-unia-europejska.html"
11604,"http://lublin.wyborcza.pl/lublin/7,48724,23933691,oddali-biednemu-ziemniaki-kelnerka-wyprosila-go-z-restauracji.html"
11605,"http://radom.wyborcza.pl/radom/7,44313,23933645,jak-przeniesc-ruch-lotniczy-z-okecia-do-radomia-minister-wyda.html"
11606,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23933664,wybory-2018-emocje-w-rzeszowie-czy-ktos-pokona-tadeusza-ferenca.html"
11607,"http://warszawa.wyborcza.pl/warszawa/7,54420,23933733,warszawa-potrzebuje-coraz-wiecej-pradu-chocby-do-klimatyzowanych.html"
11608,"http://warszawa.wyborcza.pl/warszawa/7,54420,23933840,warszawa-osiagnela-szokujacy-wskaznik-motoryzacji-teraz-trzeba.html"
11609,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23934360,mozg-przekretu-w-dolnoslaskim-pck-wyszedl-z-aresztu-byly-radny.html"
11610,"http://kielce.wyborcza.pl/kielce/7,47262,23933378,wymowne-pytania-czerwona-farba-na-murze-kosciola-rzecznik-kurii.html"
11611,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23932717,czy-w-baltyku-zabraknie-ryb.html"
11612,"http://poznan.wyborcza.pl/poznan/7,36001,23933478,wyrok-sprawiedliwy-i-odwazny.html"
11613,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23931406,proboszcz-odmowil-godnego-pochowku-pogrzeb-z-otwarta-trumna.html"
11614,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23934124,alarm-tvp-o-tartaku-atak-na-bruskiego-wybielanie-bogdanowicza.html"
11615,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,23932431,tomasz-gollob-wystartuje-w-wyborach-jedynka-na-liscie-do.html"
11616,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23929424,we-wtorek-w-gdyni-pierwszy-pokaz-kleru-wojtka-smarzowskiego.html"
11617,"http://wyborcza.pl/7,75400,23934204,zabiore-do-ksiezyca-artystow-pierwszy-turysta-ksiezycowy.html"
11618,"http://wyborcza.pl/7,101707,23933875,smarzowski-o-klerze-i-grzechach-kosciola-ksieza-w-polsce.html"
11619,"http://wyborcza.pl/7,75398,23933661,boty-nielegalne-ale-bezkarne-w-kolejnych-wyborach-znow-pomoga.html"
11620,"http://wyborcza.pl/7,75398,23933528,prokurator-badala-sprawe-pobicia-demonstrantow-przez-policje.html"
11621,"http://wyborcza.pl/TylkoZdrowie/7,157387,23932928,pogoda-we-wtorek-18-wrzesnia-2018-r-bedzie-goraco.html"
11622,"http://wyborcza.biz/biznes/7,147582,23931101,masz-firme-albo-pracujesz-na-umowie-cywilnoprawnej-sprawdz.html"
11623,"http://wyborcza.pl/7,155287,23911980,prywatne-uczelnie-od-lat-nie-placa-skladek-za-swoich-pracownikow.html"
11624,"http://wyborcza.pl/7,155287,23921687,swieza-dostawa-smogu-w-drodze.html"
11625,"http://wyborcza.pl/7,75400,23933035,bierzmy-przyklad-z-niemcow-i-chronmy-szerszenie-choc-zacznijmy.html"
11626,"http://wyborcza.pl/7,155287,23928600,nowe-made-in-china-coraz-wyzsze-koszty-pracy-sklaniaja-firmy.html"
11627,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23933796,biedron-i-danilecka-zaczeli-kampanie-w-hollywoodzkim-stylu.html"
11628,"http://wyborcza.pl/7,75399,23933707,anne-applebaum-w-redakcji-wyborczej-trump-ma-moralnosc-rosyjskiego.html"
11629,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23933553,pijana-wracala-z-rodzinnej-imprezy-dziecko-zostawila-w-lesie.html"
11630,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23932817,wojewoda-chcial-sie-spotkac-z-przedstawicielami-zamykanego-zakladu.html"
11631,"http://wyborcza.pl/7,75398,23933546,andrzej-duda-leci-do-donalda-trumpa-we-wtorek-spotkanie-prezydentow.html"
11632,"http://wyborcza.pl/7,75399,23933498,wojna-w-syrii-rosja-i-turcja-stworza-strefe-buforowa-w-idlib.html"
11633,"http://wyborcza.pl/7,75400,23931896,co-z-ta-dziura-w-sojuzie-nikt-jej-palcem-nie-zatyka-nie-martwcie.html"
11634,"http://katowice.wyborcza.pl/katowice/7,35063,23933482,sprawa-mobbingu-w-slaskiej-izbie-lekarskiej-zajmie-sie-jednak.html"
11635,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23933290,ug-likwiduje-etnofilologie-kaszubska-bo-za-malo-chetnych-protestujacy.html"
11636,"http://krakow.wyborcza.pl/krakow/7,44425,23932798,wybory-2018-ryszard-smialek-liczymy-ze-lewica-odniesie-w.html"
11637,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23932036,kandydaci-pis-na-radnych-gdanska-trzech-liderow-pracuje-w-warszawie.html"
11638,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23933302,nozownik-zaatakowal-sprzedawczynie-na-straganie-trwa-oblawa.html"
11639,"http://krakow.wyborcza.pl/krakow/7,44425,23933276,wybory-2018-prezes-psl-prezentuje-listy-teraz-zaskoczymy.html"
11640,"http://krakow.wyborcza.pl/krakow/7,44425,23933185,apartamenty-dla-turystow-propozycje-koncesji-i-ograniczen.html"
11641,"http://wyborcza.pl/7,75398,23933176,krs-zawieszona-europejskie-rady-sadownictwa-odcinaja-sie-od.html"
11642,"http://wyborcza.pl/7,155287,23933070,ukrainie-nie-musi-jeszcze-splacac-3-mld-dol-dlugu-rosji-sukces.html"
11643,"http://wyborcza.pl/7,75399,23933264,dominik-tarczynski-z-pis-ramie-w-ramie-z-politykiem-afd-utrzymujacym.html"
11644,"http://wyborcza.pl/7,75398,23933077,helsinska-fundacja-skarzy-do-ke-polskie-przepisy-o-deportacji.html"
11645,"http://wyborcza.pl/7,155287,23933091,hilton-wchodzi-na-polski-rynek-z-luksusowa-marka-curio-pierwszy.html"
11646,"http://poznan.wyborcza.pl/poznan/7,36001,23933072,takie-wyroki-powinny-zapadac-wczesniej.html"
11647,"http://plock.wyborcza.pl/plock/7,35681,23932846,bp-piotr-libera-odczuwam-upokorzenie-zawstydzenie-i-gniew.html"
11648,"http://wyborcza.pl/7,75400,23930923,oto-jak-roj-pszczol-dostosowuje-sie-do-otoczenia.html"
11649,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23932595,michalczewski-winny-winny-zniewazanie-i-uderzenie-zony-byly.html"
11650,"http://krakow.wyborcza.pl/krakow/7,44425,23932385,wypadek-w-szaflarach-egzaminator-nie-pojdzie-do-tymczasowego.html"
11651,"http://wyborcza.pl/7,155287,23932330,czarny-protest-w-zus-ubranym-na-czarno-pracownikom-kazano.html"
11652,"http://wyborcza.pl/7,75399,23932324,prezydent-korei-poludniowej-leci-do-pjongjangu-pierwsza-taka.html"
11653,"http://wyborcza.pl/7,75399,23932161,chile-papiez-wypedza-z-kosciola-za-pedofilie-slynnego-ksiedza.html"
11654,"http://wyborcza.pl/7,75398,23932065,korwin-w-sejmie-kukiz-pod-progiem-sondaz-partyjny.html"
11655,"http://szczecin.wyborcza.pl/szczecin/7,34939,23931616,morawiecki-to-uroczystosc-symboliczna-dla-scalania-polski.html"
11656,"http://wyborcza.pl/7,75399,23932040,komisja-europejska-skarga-na-polske-plus-zawieszenie-ustaw.html"
11657,"http://katowice.wyborcza.pl/katowice/7,35063,23931684,wstrzas-w-kopalni-murcki-staszic-zatrzeslo-blokami-i-domami.html"
11658,"http://krakow.wyborcza.pl/krakow/7,44425,23931472,byly-rzecznik-legii-przed-sadem-za-zabojstwo-zony.html"
11659,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23931302,ksiadz-winny-samobojstwa-13-letniego-bartka-z-hludna-po-11.html"
11660,"http://krakow.wyborcza.pl/krakow/7,44425,23931091,wybory-2018-jacek-majchrowski-zaprezentowal-kandydatow-obywatelskiego.html"
11661,"http://wyborcza.pl/7,155287,23931098,drogowy-photoshop-morawieckiego-nic-nie-powstalo-zanim-nie.html"
11662,"http://wyborcza.pl/7,155287,23931100,afera-getback-polska-rada-biznesu-uwaza-ze-wladza-naduzyla.html"
11663,"http://wyborcza.pl/7,75399,23930924,to-najsilniejszy-tajfun-w-historii-mowi-o-manghucie-hongkong.html"
11664,"http://wyborcza.pl/7,75400,23930311,najdluzszy-dzien-czyli-wyprawa-po-zlota-kaczke.html"
11665,"http://wyborcza.pl/7,75399,23930639,burmistrz-londynu-brexit-lepiej-zaglosujmy-jeszcze-raz.html"
11666,"http://poznan.wyborcza.pl/poznan/7,36001,23930134,rada-programowa-tvp-poznan-nie-wpusci-dziennikarzy-na-dyskusje.html"
11667,"http://wyborcza.pl/7,75399,23930389,widma-zagrazajace-ue-wegry-na-widelcu-brukseli-sledztwo-w.html"
11668,"http://warszawa.wyborcza.pl/warszawa/7,54420,23930099,komendant-policji-w-nadarzynie-i-jego-zona-zatrzymani.html"
11669,"http://wyborcza.pl/7,155287,23930179,kontenerowiec-na-prad-i-bez-zalogi-norweska-firma-zbuduje-morska.html"
11670,"http://olsztyn.wyborcza.pl/olsztyn/7,48726,23927828,wybory-2018-przystawki-polknely-olsztynski-pis.html"
11671,"http://wyborcza.pl/7,75399,23930320,usa-mial-zasiasc-w-sadzie-najwyzszym-oskarzenia-o-napasc-seksualna.html"
11672,"http://krakow.wyborcza.pl/krakow/7,44425,23929381,wybory-2018-vala-tomasz-foltyn-seksualna-rewolucja-w-samorzadzie.html"
11673,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35611,23930068,festiwal-polskich-filmow-fabularnych-czas-na-gdynskie-swieto.html"
11674,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23921321,krosnianie-walcza-z-prohibicja-pierwsza-bitwa-przegrana.html"
11675,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23927098,nieoficjalnie-24-wrzesnia-inspektorat-marynarki-wojennej-wroci.html"
11676,"http://wyborcza.pl/7,154903,23929875,gol-gol-gol-niesamowita-polska-kanonada-we-wloszech.html"
11677,"http://wyborcza.pl/7,75399,23929981,marine-le-pen-o-polsce-tu-rzadza-nasze-idee.html"
11678,"http://wroclaw.wyborcza.pl/wroclaw/7,164932,23925617,romans-zakonczony-morderstwem-wroclawska-dziennikarka-utopiona.html"
11679,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,23928964,dyscyplinarka-dla-szefa-lekarskiego-zwiazku-dyrekcja-razaco.html"
11680,"http://krakow.wyborcza.pl/krakow/7,44425,23929523,burza-po-emisji-reportazu-o-powiazaniach-wladz-wisly-krakow.html"
11681,"http://wyborcza.pl/7,75400,23929083,7-rzeczy-o-ktorych-nie-wiedzielismy-tydzien-temu.html"
11682,"http://wyborcza.pl/TylkoZdrowie/7,157387,23929256,pogoda-w-poniedzialek-17-wrzesnia-2018-r.html"
11683,"http://wyborcza.pl/7,155287,23920572,sieci-zamykaja-sklepy-dzis-znikaja-kolejne-sklepy-piotr-i-pawel.html"
11684,"http://wyborcza.pl/7,75398,23929024,edukacja-jest-jak-niewybuch-podczas-kampanii-wszyscy-sie-jej.html"
11685,"http://wyborcza.pl/7,75399,23928704,gwalcone-przez-radykalow-odrzucone-przez-bliskich-trwa-dramat.html"
11686,"http://wyborcza.pl/7,75399,23929546,tajfun-mangkhut-w-hongkongu-i-poludniowych-chinach-sa-ofiary.html"
11687,"http://warszawa.wyborcza.pl/warszawa/7,54420,23927855,legia-lech.html"
11688,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23928852,radny-pis-wyciety-z-listy-do-rady-za-bardzo-walczylem-o-prawde.html"
11689,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23929097,kazdy-katolik-powinien-popierac-liberalizm-norman-davies-w.html"
11690,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,23927424,szukaja-bliskich-polakow-ktorzy-ocalili-zydowskie-dziecko-z.html"
11691,"http://zielonagora.wyborcza.pl/zielonagora/7,35182,23928706,wypadek-pod-krosnem-odrzanskim-kierowca-zginal-na-miejscu.html"
11692,"http://szczecin.wyborcza.pl/szczecin/7,34939,23928638,premier-morawiecki-w-szczecinie-chca-doprowadzic-do-rozczlonkowania.html"
11693,"http://warszawa.wyborcza.pl/warszawa/7,54420,23928198,demonstracja-kod-w-warszawie-nie-jestesmy-nudni-my-jestesmy.html"
11694,"http://wyborcza.pl/7,75400,23928386,kto-wymyslil-ser-spor-o-to-czy-jego-najstarsze-slady-pochodza.html"
11695,"http://wyborcza.pl/7,75399,23928470,grun-turismo-agenci-w-podrozy.html"
11696,"http://wyborcza.pl/7,75398,23928455,jak-minister-mariusz-blaszczak-odwoluje-generalow.html"
11697,"http://wyborcza.pl/7,75399,23928067,koreanska-wyspa-w-histerii-przeciwko-uchodzcom.html"
11698,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,23927751,na-jasnej-gorze-pielgrzymka-ludzi-pracy-dziekowali-za-zakaz.html"
11699,"http://szczecin.wyborcza.pl/szczecin/7,34939,23927712,kaczynski-w-szczecinie-historie-pisza-zwyciezcy-my-tu-jestesmy.html"
